epoch,distance_out_loss,loss,omega_out_loss,phi_out_loss,theta_out_loss,val_distance_out_loss,val_loss,val_omega_out_loss,val_phi_out_loss,val_theta_out_loss
151,0.30168044567108154,0.43559983372688293,0.6163503527641296,0.48640432953834534,0.361380010843277,0.19640780985355377,0.3140358626842499,0.4728933572769165,0.36282429099082947,0.24463270604610443
152,0.3045283854007721,0.4407700002193451,0.6224156022071838,0.49155327677726746,0.3672839403152466,0.19542624056339264,0.31259727478027344,0.4712751805782318,0.3609394133090973,0.2435017079114914
153,0.30430954694747925,0.43951615691185,0.6204995512962341,0.4902741312980652,0.36586901545524597,0.19676251709461212,0.31530696153640747,0.47754088044166565,0.3637915551662445,0.2449776977300644
154,0.3013969361782074,0.4352954626083374,0.6158283352851868,0.48597273230552673,0.3613020181655884,0.1937248855829239,0.3106432557106018,0.46963977813720703,0.3587215542793274,0.2415257841348648
155,0.30168047547340393,0.4369547367095947,0.6179908514022827,0.48785343766212463,0.3631749153137207,0.19383789598941803,0.31130659580230713,0.4699229896068573,0.3598563075065613,0.2421831488609314
156,0.303017795085907,0.43518826365470886,0.6150761842727661,0.48551276326179504,0.36100533604621887,0.1922605335712433,0.310904324054718,0.4704679548740387,0.360085129737854,0.24126367270946503
157,0.30162060260772705,0.4352349638938904,0.6149998903274536,0.48611417412757874,0.36127927899360657,0.19375208020210266,0.3131980001926422,0.4725702702999115,0.3621097803115845,0.24432295560836792
158,0.3040509819984436,0.4379305839538574,0.6178504228591919,0.48893463611602783,0.36390626430511475,0.19691038131713867,0.31461718678474426,0.4731470048427582,0.3640446066856384,0.24477837979793549
159,0.30209457874298096,0.4371472895145416,0.6176975965499878,0.4879050552845001,0.36364027857780457,0.19415181875228882,0.3131555914878845,0.4710300862789154,0.36288416385650635,0.24399158358573914
160,0.30302757024765015,0.43861404061317444,0.6193381547927856,0.4897829294204712,0.36487817764282227,0.196949765086174,0.3112843632698059,0.4693826735019684,0.35933396220207214,0.24135282635688782
161,0.30185943841934204,0.4370972514152527,0.6177694797515869,0.48837101459503174,0.3631061911582947,0.19762755930423737,0.3141406774520874,0.4720474183559418,0.36274799704551697,0.24483640491962433
162,0.3044760525226593,0.43879857659339905,0.6197313070297241,0.4894442856311798,0.36484843492507935,0.19689443707466125,0.3129032552242279,0.47205230593681335,0.36097362637519836,0.24326270818710327
163,0.3025553226470947,0.43712958693504333,0.6177244782447815,0.48828616738319397,0.36296284198760986,0.19658076763153076,0.3137679994106293,0.4721185266971588,0.36228257417678833,0.2446717470884323
164,0.3002481162548065,0.4347324073314667,0.6152135133743286,0.48608332872390747,0.36038368940353394,0.19658321142196655,0.3121732771396637,0.47097548842430115,0.3595714569091797,0.243168905377388
165,0.2916390299797058,0.42586907744407654,0.6039906740188599,0.47741320729255676,0.3523798882961273,0.19147275388240814,0.30852389335632324,0.46600788831710815,0.3570951819419861,0.2397361695766449
166,0.2907172739505768,0.4259536862373352,0.6040696501731873,0.4771413505077362,0.35332655906677246,0.19171619415283203,0.30838918685913086,0.4659551680088043,0.356995165348053,0.2393367737531662
167,0.29048022627830505,0.4243191182613373,0.6022583842277527,0.47563913464546204,0.350947767496109,0.19034919142723083,0.3069928288459778,0.4640512764453888,0.3552783727645874,0.23849982023239136
168,0.28926101326942444,0.42382118105888367,0.601965069770813,0.4751719534397125,0.3506793677806854,0.1918136179447174,0.30687111616134644,0.4634758234024048,0.35506537556648254,0.2379031777381897
169,0.28891536593437195,0.42337125539779663,0.6014209389686584,0.4748927354812622,0.3500519096851349,0.19030719995498657,0.3054199814796448,0.46187305450439453,0.35329028964042664,0.23687928915023804
170,0.28807199001312256,0.4225165545940399,0.6004937291145325,0.4738568663597107,0.34940892457962036,0.19200576841831207,0.3069005310535431,0.4632834494113922,0.3551858961582184,0.23787111043930054
171,0.2891845703125,0.4228816032409668,0.6010913252830505,0.473696231842041,0.3498110771179199,0.1898426115512848,0.30631083250045776,0.46309253573417664,0.35485169291496277,0.2376132607460022
172,0.2888977825641632,0.4221245348453522,0.5999070405960083,0.47302916646003723,0.34894341230392456,0.19055584073066711,0.30597737431526184,0.462484747171402,0.3540855348110199,0.2373262196779251
173,0.28944703936576843,0.42483681440353394,0.6023225784301758,0.4764550030231476,0.35217127203941345,0.18943321704864502,0.30578526854515076,0.4628453850746155,0.35407954454421997,0.23713698983192444
174,0.2880822420120239,0.4221087098121643,0.5997915267944336,0.47353440523147583,0.34885403513908386,0.18914958834648132,0.30421969294548035,0.4600399136543274,0.3522399663925171,0.235824316740036
175,0.2881007194519043,0.42154449224472046,0.5992813110351562,0.4727064073085785,0.34823644161224365,0.18799854815006256,0.3047516942024231,0.4614008963108063,0.3533225953578949,0.23623262345790863
176,0.28837403655052185,0.4214118421077728,0.5989915132522583,0.47246113419532776,0.34809014201164246,0.1901518702507019,0.30573299527168274,0.46196556091308594,0.3541746139526367,0.23696573078632355
177,0.2882520854473114,0.42044469714164734,0.5977857112884521,0.4714982509613037,0.34681668877601624,0.19119921326637268,0.30681055784225464,0.4638904333114624,0.35484352707862854,0.23804321885108948
178,0.2876303195953369,0.42151063680648804,0.5991851091384888,0.472678542137146,0.34844470024108887,0.18895836174488068,0.30436134338378906,0.4601883292198181,0.3525873124599457,0.23592330515384674
179,0.2888999879360199,0.4210170805454254,0.5980647802352905,0.47233670949935913,0.34723153710365295,0.1898069530725479,0.3042846918106079,0.45998653769493103,0.35199952125549316,0.2359578013420105
180,0.2865329086780548,0.42075949907302856,0.5990756154060364,0.4714377820491791,0.34803733229637146,0.1887587010860443,0.3054359555244446,0.4619317650794983,0.35376864671707153,0.23719386756420135
181,0.28637877106666565,0.4186716377735138,0.5963473320007324,0.4689273238182068,0.3457234799861908,0.18922394514083862,0.3054603338241577,0.4618978202342987,0.3539160490036011,0.23690412938594818
182,0.2864314615726471,0.42059752345085144,0.5981168746948242,0.47263461351394653,0.3468831479549408,0.18873925507068634,0.3041065037250519,0.4602357745170593,0.35206809639930725,0.2357637584209442
183,0.2860228717327118,0.4209773540496826,0.5987640619277954,0.4727459251880646,0.34779220819473267,0.18796402215957642,0.3035053014755249,0.4595692753791809,0.35138869285583496,0.2353602796792984
184,0.2857937812805176,0.4201633930206299,0.5981197953224182,0.47135207056999207,0.34718209505081177,0.18847833573818207,0.30409374833106995,0.4599912762641907,0.352070689201355,0.23597580194473267
185,0.286316454410553,0.4194885790348053,0.596887469291687,0.4705030918121338,0.3463593125343323,0.18887017667293549,0.30376261472702026,0.4596601128578186,0.35156285762786865,0.23545992374420166
186,0.28637567162513733,0.4201798439025879,0.5970072746276855,0.4714052975177765,0.34744226932525635,0.18884550034999847,0.3052513301372528,0.46174484491348267,0.3535938560962677,0.23686498403549194
187,0.2852714955806732,0.41883090138435364,0.5958350896835327,0.47019368410110474,0.34574568271636963,0.1896774172782898,0.3056757152080536,0.4619055986404419,0.35413581132888794,0.2370997667312622
188,0.2853025794029236,0.4195364713668823,0.5975450277328491,0.4709218740463257,0.3462638258934021,0.18947607278823853,0.30457234382629395,0.4608422517776489,0.35248515009880066,0.23607273399829865
189,0.28666096925735474,0.42076191306114197,0.5984325408935547,0.47271835803985596,0.34701991081237793,0.18731778860092163,0.30194565653800964,0.45585834980010986,0.3500972390174866,0.23415157198905945
190,0.28700363636016846,0.4193101227283478,0.5969950556755066,0.47016197443008423,0.3457689583301544,0.188543438911438,0.30463460087776184,0.4610450267791748,0.3529335856437683,0.23617587983608246
191,0.28633323311805725,0.4197212755680084,0.5970591306686401,0.47074028849601746,0.34672778844833374,0.18920639157295227,0.3043269217014313,0.46029603481292725,0.35219115018844604,0.23603835701942444
192,0.2859823703765869,0.4199995994567871,0.5975866913795471,0.47047317028045654,0.3477403223514557,0.18905001878738403,0.30414801836013794,0.46025070548057556,0.35235992074012756,0.2354336977005005
193,0.2850894629955292,0.41824597120285034,0.595443606376648,0.4691444933414459,0.3453260064125061,0.19020657241344452,0.305120050907135,0.46129903197288513,0.3530799448490143,0.23652736842632294
194,0.28627705574035645,0.41977864503860474,0.5969367027282715,0.4709380269050598,0.34679093956947327,0.1884278506040573,0.3036364018917084,0.4592920243740082,0.3519369959831238,0.235112264752388
195,0.2848345637321472,0.4181826412677765,0.5951572060585022,0.46965280175209045,0.3448985517024994,0.19018962979316711,0.3041815459728241,0.45962533354759216,0.3520238399505615,0.23561342060565948
196,0.2857069969177246,0.4185134172439575,0.5957766175270081,0.4698409140110016,0.3449574112892151,0.18868309259414673,0.3039238750934601,0.46028682589530945,0.3516789674758911,0.23560763895511627
197,0.28405579924583435,0.4177217185497284,0.5946953892707825,0.46897411346435547,0.3448154330253601,0.18789678812026978,0.30306196212768555,0.45825785398483276,0.3513280749320984,0.23478038609027863
198,0.2846895754337311,0.41770315170288086,0.5952321887016296,0.4683714210987091,0.3447771966457367,0.18918873369693756,0.3029276728630066,0.45779645442962646,0.35050278902053833,0.23478761315345764
199,0.28530287742614746,0.419358491897583,0.596498429775238,0.4709587097167969,0.3462158143520355,0.1887192726135254,0.303720086812973,0.45954129099845886,0.3515266180038452,0.23550333082675934
200,0.2858830988407135,0.4182010591030121,0.5947604775428772,0.4692322909832001,0.345050185918808,0.1886654645204544,0.30405092239379883,0.4603351354598999,0.35200005769729614,0.2356523722410202
