Set,Chain1,Chain2,LoopRMSD,AnchorRMSD
228,5wobM,4q5zQ,0.7088402215360001,0.1950428004206277
228,5wobM,4q5zI,0.23926847784443744,0.08522134132440459
228,5wobM,4q5zM,0.1584830368643285,0.0960732752216084
228,5wobM,4q5zW,0.3321091728775174,0.1418001868805887
228,5wobM,4q5zK,0.5383408733505193,0.2616832131504496
228,4q5zO,4q5zU,0.5178680183884736,0.3473513171402083
228,4q5zO,4q5zS,0.4966955139662798,0.1823390415952373
228,4q5zO,4q5zQ,0.4647075629889621,0.16146145515950405
228,4q5zO,4q5zI,0.3253562116800275,0.07120251451374933
228,4q5zO,4q5zM,0.313952165409946,0.051586621566516985
228,4q5zO,4q5zW,0.3211381958042889,0.08351919792849731
228,4q5zO,4q5zK,0.483249849544409,0.2651496678744105
228,4q5zU,4q5zS,0.7308284669392926,0.4321852077892995
228,4q5zU,4q5zQ,0.7883993610406345,0.4260665102156113
228,4q5zU,4q5zI,0.5364732755660228,0.3607047194088716
228,4q5zU,4q5zM,0.5423213268646259,0.34737361145108314
228,4q5zU,4q5zW,0.6604605543333374,0.3404351112414612
228,4q5zU,4q5zK,0.4608656859624573,0.27822776381558634
228,4q5zS,4q5zQ,0.7251695385376825,0.23932385040758036
228,4q5zS,4q5zI,0.44390025315065895,0.13555606536673084
228,4q5zS,4q5zM,0.3032182702378479,0.16331660241440504
228,4q5zS,4q5zW,0.2607164906044142,0.15819863954557947
228,4q5zS,4q5zK,0.8423509920347056,0.3014656225818712
228,4q5zQ,4q5zI,0.6258881338328818,0.19817781455942865
228,4q5zQ,4q5zM,0.6554142534882907,0.192516322134601
228,4q5zQ,4q5zW,0.5729764423108871,0.21182912069068685
228,4q5zQ,4q5zK,0.6989095206539142,0.2733183525381922
228,4q5zI,4q5zM,0.2591385011640569,0.049338077851438136
228,4q5zI,4q5zW,0.3672037628305936,0.07580138717489839
228,4q5zI,4q5zK,0.5191599444030166,0.27901642417248423
228,4q5zM,4q5zW,0.22861656991580395,0.08459748974647423
228,4q5zM,4q5zK,0.6029486353856155,0.2841277587171091
228,4q5zW,4q5zK,0.6781150781986753,0.2653687247586676
229,5vjqC,5vjqA,0.10170715603258723,0.06483873485108865
229,5vjqC,5vjqG,0.12370797082965238,0.08452955142284804
229,5vjqC,5vjqE,0.1343556210633058,0.08582933797934977
229,5vjqA,5vjqG,0.11902452307188215,0.10308640141188574
229,5vjqA,5vjqE,0.11205987992431032,0.07405921440090107
229,5vjqG,5vjqE,0.0871954005068945,0.07958830981866769
230,6oq5F,6oq8D,1.66673671058654,0.8565515757908448
230,6oq5F,6oq8C,1.7534100142755034,0.8412874661304157
230,6oq5F,6oq8D,1.666735530463752,0.8565515116354236
230,6oq5F,6oq8C,1.7534111360625537,0.8412867870783008
230,6oq8D,6oq8C,0.131694829447034,0.0657361298971898
231,6oq5D,6oq6D,0.26583526857948725,0.07787818192467566
231,6oq5D,6oq6D,0.2658339232772801,0.07787811369253432
232,6oq5E,6oq7C,0.5379298376612668,0.26832587718271883
232,6oq5E,6oq7C,0.5379298168855627,0.26832606125666664
233,3se9H,4i3sH,1.5948125438789595,0.18430972896260814
233,3se9H,4i3rH,1.372858655897401,0.1587401590961732
233,3se9H,3j5mH,1.3857512201575328,0.3032681613394469
233,4i3sH,4i3rH,0.8375250278832606,0.2466250591130854
233,4i3sH,3j5mH,1.7313584049314434,0.37880547959583744
233,4i3rH,3j5mH,2.007366739507989,0.34279796425741177
234,1ngwB,1ngwH,0.038966411634321636,0.02369576038810441
234,1ngwB,1ngyB,0.3390101535223903,0.21445194899758174
234,1ngwB,3fctD,0.2433390275154781,0.19581262686153605
234,1ngwB,3fctB,0.4465336870010449,0.2083383556930452
234,1ngwH,1ngyB,0.3243607474376656,0.2042674226407795
234,1ngwH,3fctD,0.2291807618285857,0.1980915813001762
234,1ngwH,3fctB,0.4268834258737813,0.20656939438529376
234,1ngyB,3fctD,0.36638896429611256,0.19782962264158205
234,1ngyB,3fctB,0.3861699689894863,0.13048612223185888
234,3fctD,3fctB,0.41974394377536384,0.15934053235593326
235,4m5zH,4m5yH,0.614047185692303,0.04374059382615388
235,4m5zH,4m5yI,0.6154464356211592,0.05312636981179755
235,4m5yH,4m5yI,0.07403276065200559,0.0306519621345282
236,1jpsH,1pg7I,1.4690591811365983,0.12582033428739542
236,1jpsH,1pg7H,1.4649318210829114,0.13301187466692
236,1jpsH,1jptH,0.32408466209070724,0.0769061295583006
236,1pg7I,1pg7H,0.09884465007812378,0.05350125725673442
236,1pg7I,1jptH,1.4201155245827215,0.15312301800093067
236,1pg7H,1jptH,1.4112989070516984,0.16535541935254516
237,1uweV,1uweY,0.2592672572356113,0.05238078325306112
237,1uweV,1uweH,0.9104157597663141,0.10081455337236296
237,1uweY,1uweH,0.9008137004793744,0.09371404866782672
238,1lk3I,1lk3H,0.23860146159692056,0.07987099495078524
239,2fjgH,2fjgB,0.4035077617724777,0.09863389676911233
239,2fjgH,2fjfI,2.027445796096185,0.21554131299662427
239,2fjgH,2fjfX,2.0267505990810126,0.2205543607705088
239,2fjgH,2fjfP,2.060227355771488,0.20691459150276745
239,2fjgH,2fjfV,2.039514688798512,0.21205921281983536
239,2fjgH,2fjfN,2.122164039982084,0.23882351029343385
239,2fjgH,2fjfD,2.126424760583044,0.22462512633916698
239,2fjgH,2fjfT,2.090150928203945,0.17941839836867604
239,2fjgH,2fjfB,2.039241037554616,0.2132588276206668
239,2fjgH,2fjfK,2.094224135959675,0.1875754902580438
239,2fjgH,2fjfF,2.0451230712549515,0.20565130413995944
239,2fjgH,2fjfH,1.987908109114657,0.22112786988558755
239,2fjgH,2fjfR,2.0956838701115537,0.21605215520987292
239,2fjgB,2fjfI,2.1613582143614365,0.19590153333858007
239,2fjgB,2fjfX,2.1700334769184924,0.1959405477287867
239,2fjgB,2fjfP,2.194970073669736,0.1856130308951324
239,2fjgB,2fjfV,2.1559000975282125,0.19125940198264532
239,2fjgB,2fjfN,2.292566891342254,0.2384543809224781
239,2fjgB,2fjfD,2.296408080306436,0.20632421982472784
239,2fjgB,2fjfT,2.2201194298038955,0.1530429896211932
239,2fjgB,2fjfB,2.1774584950412392,0.1751091645413933
239,2fjgB,2fjfK,2.268149607007992,0.17853013541415344
239,2fjgB,2fjfF,2.194540872413559,0.1985005756266376
239,2fjgB,2fjfH,2.104208149516801,0.2310960512232636
239,2fjgB,2fjfR,2.2456244998531067,0.20205327306786794
239,2fjfI,2fjfX,0.2393118194038395,0.08218039943262609
239,2fjfI,2fjfP,0.17564119481528026,0.10644828000609297
239,2fjfI,2fjfV,0.19287069296493414,0.10522091085699192
239,2fjfI,2fjfN,0.32690353906271563,0.1524250878154263
239,2fjfI,2fjfD,0.3970886849179188,0.11473902295473415
239,2fjfI,2fjfT,0.19822465180134802,0.1166304096192677
239,2fjfI,2fjfB,0.16221786511072747,0.14198111575557895
239,2fjfI,2fjfK,0.3116563734587721,0.10128502577985694
239,2fjfI,2fjfF,0.246207585572962,0.1231402963490412
239,2fjfI,2fjfH,0.19659718484929464,0.14377503156139967
239,2fjfI,2fjfR,0.18872164075847989,0.14259504962484013
239,2fjfX,2fjfP,0.2175979249118988,0.1022572776982685
239,2fjfX,2fjfV,0.2599020076482074,0.09733529829673014
239,2fjfX,2fjfN,0.3245785509203204,0.17565022970068694
239,2fjfX,2fjfD,0.2710379903213168,0.10899170942919673
239,2fjfX,2fjfT,0.284099459383998,0.11575761773816437
239,2fjfX,2fjfB,0.24196828257646014,0.15901265004755205
239,2fjfX,2fjfK,0.3153012371414624,0.1347563125423587
239,2fjfX,2fjfF,0.17136161163837765,0.11926217875704412
239,2fjfX,2fjfH,0.2928001872560907,0.13705278827660294
239,2fjfX,2fjfR,0.2471407009775093,0.10443653250114814
239,2fjfP,2fjfV,0.15936364035233164,0.08897501662500927
239,2fjfP,2fjfN,0.3096902296136531,0.11495603469936892
239,2fjfP,2fjfD,0.3390063623901013,0.08695555560961384
239,2fjfP,2fjfT,0.16258080713075174,0.06780323311300815
239,2fjfP,2fjfB,0.1438042990998986,0.10485968841458698
239,2fjfP,2fjfK,0.2948918737852875,0.08580092986837519
239,2fjfP,2fjfF,0.2348222161316861,0.07055989020593792
239,2fjfP,2fjfH,0.2521667240405495,0.1322061268497333
239,2fjfP,2fjfR,0.16657994231780393,0.08521795312181878
239,2fjfV,2fjfN,0.4011059488656389,0.11858274133536062
239,2fjfV,2fjfD,0.4305975466892423,0.10686755257174103
239,2fjfV,2fjfT,0.1847070308708295,0.09852249345754406
239,2fjfV,2fjfB,0.167493085691808,0.13499060742216026
239,2fjfV,2fjfK,0.3930581559920624,0.08551066496417034
239,2fjfV,2fjfF,0.2897423276280415,0.10662899453142917
239,2fjfV,2fjfH,0.1995009289147148,0.0838893528931885
239,2fjfV,2fjfR,0.2558549341879272,0.08180182551017033
239,2fjfN,2fjfD,0.2224937649185423,0.11901973366841245
239,2fjfN,2fjfT,0.3069277348628245,0.12469902687517942
239,2fjfN,2fjfB,0.31494114010821783,0.13272513631969254
239,2fjfN,2fjfK,0.16990408310973934,0.09157245943898346
239,2fjfN,2fjfF,0.2536522438399836,0.10054732191289292
239,2fjfN,2fjfH,0.4362875794071193,0.12155367283919707
239,2fjfN,2fjfR,0.22495960627998396,0.13794157385750352
239,2fjfD,2fjfT,0.36336288765403,0.10184316364457227
239,2fjfD,2fjfB,0.3566198731534253,0.11752905453455807
239,2fjfD,2fjfK,0.2610484264353022,0.10659022178224192
239,2fjfD,2fjfF,0.2476199598829668,0.06428849083833167
239,2fjfD,2fjfH,0.4953650807651684,0.14391634767385872
239,2fjfD,2fjfR,0.2942216024599862,0.10983079976673156
239,2fjfT,2fjfB,0.17350536288178944,0.1080917208803856
239,2fjfT,2fjfK,0.33903398723518763,0.08072968919409562
239,2fjfT,2fjfF,0.2570383956460867,0.08851381753868685
239,2fjfT,2fjfH,0.2871574244872163,0.14273730803055265
239,2fjfT,2fjfR,0.19101763706668767,0.0955671528470686
239,2fjfB,2fjfK,0.3117157871421031,0.11280919883368827
239,2fjfB,2fjfF,0.2314211917331647,0.10403859808209907
239,2fjfB,2fjfH,0.22650023130853475,0.1904040932015052
239,2fjfB,2fjfR,0.2120414693684621,0.1534253610629896
239,2fjfK,2fjfF,0.28455882000151256,0.08786987131587867
239,2fjfK,2fjfH,0.4314057587175567,0.12039300493500985
239,2fjfK,2fjfR,0.20514830342204185,0.12140245350758533
239,2fjfF,2fjfH,0.31126068059566386,0.1327023201809741
239,2fjfF,2fjfR,0.2282795175373049,0.10213082587027712
239,2fjfH,2fjfR,0.3313001718402507,0.1086761388139486
240,4hj0C,4hj0P,1.121121914606169,0.5826905921273696
241,4f3fB,4f33F,2.033406096339493,0.12576906889574785
241,4f3fB,4f33B,2.038489162475207,0.13036905341048408
241,4f3fB,4f33H,2.0631988381823687,0.1331875365006961
241,4f3fB,4f33D,2.049538110243296,0.1300704767081845
241,4f33F,4f33B,0.10529563193012736,0.031783180401702624
241,4f33F,4f33H,0.0761826833062663,0.029660662745851562
241,4f33F,4f33D,0.06502288174612282,0.039533130320516134
241,4f33B,4f33H,0.10463225923114368,0.044006727271266005
241,4f33B,4f33D,0.07185744662101809,0.036321812808195936
241,4f33H,4f33D,0.06300537576031287,0.03704155253826328
242,3csyE,3csyG,0.34530484160824604,0.17019115714404368
242,3csyE,3csyC,0.4476657726613139,0.1130215986101136
242,3csyE,3csyA,0.4566421564238022,0.1470548762725881
242,3csyG,3csyC,0.4901453522482165,0.13190989137480855
242,3csyG,3csyA,0.3621073182674132,0.11269022594736465
242,3csyC,3csyA,0.4719916550016789,0.13188110313012325
242,5hj3M,5hj3A,0.4741602291216014,0.045101041356051405
242,5hj3M,5hj3E,0.3785073796133018,0.0707394994088037
242,5hj3M,5hj3I,0.26204831098518244,0.07655497952951527
242,5hj3M,3inuM,1.8674543182117211,0.17766057183951936
242,5hj3M,3inuH,1.373082015346191,0.1961113711462188
242,5hj3A,5hj3E,0.388565969175867,0.07107388812173009
242,5hj3A,5hj3I,0.38407006787044223,0.056611629257022136
242,5hj3A,3inuM,2.1581209607256384,0.19073827289915699
242,5hj3A,3inuH,1.6486424323240694,0.20533020121232373
242,5hj3E,5hj3I,0.44566657395398745,0.05001592399187362
242,5hj3E,3inuM,2.167335128981544,0.21697103935987855
242,5hj3E,3inuH,1.6539832564397865,0.2376498011064554
242,5hj3I,3inuM,1.9154704306940744,0.21025066482981308
242,5hj3I,3inuH,1.4252580910911203,0.2330429845442768
242,3inuM,3inuH,0.5758009929196594,0.10967425107450547
243,5nh3I,5nh3H,0.031676627301914166,0.016827399484808186
243,5nh3I,5nhwH,0.12885063228665758,0.05526134035209458
243,5nh3H,5nhwH,0.13967068534975596,0.06166344855901883
244,3fkuU,3fkuT,0.4757491659988013,0.1321927748561613
244,3fkuU,3fkuX,0.5442791501615956,0.23693115242438306
244,3fkuU,3fkuS,0.5998633527123803,0.2281950323242854
244,3fkuU,3fkuY,0.6169185656089298,0.2944773307010727
244,3fkuU,3fkuZ,0.5404154343788296,0.29217972802601383
244,3fkuT,3fkuX,0.7299809484575922,0.1994036188494604
244,3fkuT,3fkuS,0.8725089649843828,0.17707873468385932
244,3fkuT,3fkuY,0.4683182635490389,0.22475633749735893
244,3fkuT,3fkuZ,0.7467878518276267,0.2469850039143041
244,3fkuX,3fkuS,0.4571685340295389,0.17397807181572725
244,3fkuX,3fkuY,0.6530126351796082,0.22701867553830174
244,3fkuX,3fkuZ,0.3827192377810135,0.2301915528115773
244,3fkuS,3fkuY,0.7321275043206991,0.21129051723303086
244,3fkuS,3fkuZ,0.438873035305366,0.20448648987685766
244,3fkuY,3fkuZ,0.5856743984802593,0.13800641673681666
245,2z92A,2z91C,1.1134981847516163,0.197626057560779
245,2z92A,2z91A,0.9884430070663964,0.16583357384509792
245,2z91C,2z91A,1.0073890683651705,0.15556859672572942
246,5e5mD,5e5mB,0.23229490145681875,0.10949057100711676
246,5e5mD,5e5mF,0.13245699615093307,0.1438260300110682
246,5e5mD,5e5mH,0.1378890916155531,0.095217018201297
246,5e5mD,5e03A,5.019980847599531,1.1430869336674006
246,5e5mD,5e5mB,0.2322962966630012,0.10949056338400864
246,5e5mD,5e5mF,0.1324567377565938,0.14382608542792433
246,5e5mD,5e5mH,0.13788923851807433,0.09521675065555567
246,5e5mD,5e03A,5.019983127307273,1.1430873806431765
246,5e5mB,5e5mF,0.2144342833720795,0.13396661180705385
246,5e5mB,5e5mH,0.18689564073001888,0.08928905710771137
246,5e5mB,5e03A,4.956518412726396,1.1723263314427692
246,5e5mF,5e5mH,0.09556148226347598,0.1153729037692973
246,5e5mF,5e03A,5.007025646457165,1.137187682347825
246,5e5mH,5e03A,5.012698166276219,1.1636758745689453
247,4k2uH,4k2uI,0.25094691891885096,0.07254493294701292
248,4hg4P,4hg4N,0.9634346498737376,0.16307161323535846
248,4hg4P,4hg4L,0.7365105299323149,0.18293629378732146
248,4hg4P,4hg4V,0.30589804057832426,0.1629556343739186
248,4hg4P,4hg4Z,0.4794526404331264,0.1726904913939223
248,4hg4P,4hg4J,0.8406684552273743,0.33775102972946885
248,4hg4P,4hg4R,0.30067871253328105,0.14757871140097056
248,4hg4P,4hg4X,0.7740313821943652,0.22942248910768115
248,4hg4P,4hg4T,0.19918654686442705,0.08960933754946232
248,4hg4N,4hg4L,0.9850590009736708,0.1459502048761579
248,4hg4N,4hg4V,1.0806178836135896,0.21082599094209226
248,4hg4N,4hg4Z,0.8480402696265276,0.2173015569149298
248,4hg4N,4hg4J,0.9988976004989971,0.3862633267269053
248,4hg4N,4hg4R,0.9761152692962668,0.1595942833347571
248,4hg4N,4hg4X,0.8123471042852164,0.2129854710290998
248,4hg4N,4hg4T,0.9178790109477409,0.1416670226619013
248,4hg4L,4hg4V,0.795240324376453,0.21343870668952086
248,4hg4L,4hg4Z,0.897475897298,0.245552404664535
248,4hg4L,4hg4J,1.2370403823428713,0.3921197784550681
248,4hg4L,4hg4R,0.8773543325789733,0.2488266865074321
248,4hg4L,4hg4X,1.2403909178933679,0.20275045425391774
248,4hg4L,4hg4T,0.8327480505935083,0.1951477784562566
248,4hg4V,4hg4Z,0.6138975606232016,0.18666695035027375
248,4hg4V,4hg4J,1.0103034795045145,0.3502193953819945
248,4hg4V,4hg4R,0.31096232712891864,0.1858686260442504
248,4hg4V,4hg4X,0.9174148024466938,0.2418169363649761
248,4hg4V,4hg4T,0.33022536994455043,0.16305638958933452
248,4hg4Z,4hg4J,0.8700948898592391,0.3895891633335707
248,4hg4Z,4hg4R,0.4926150372414171,0.19219380372963205
248,4hg4Z,4hg4X,0.5364603386690256,0.2008207399890872
248,4hg4Z,4hg4T,0.4717170510983271,0.16374376646032335
248,4hg4J,4hg4R,0.9627049636589228,0.3318983990093034
248,4hg4J,4hg4X,0.8022226526384558,0.4971110179551677
248,4hg4J,4hg4T,0.8010132151256502,0.3490430788789908
248,4hg4R,4hg4X,0.7481094613051006,0.28488003060542805
248,4hg4R,4hg4T,0.27498448636988965,0.11496507582842776
248,4hg4X,4hg4T,0.6964265920275551,0.2118259366112006
249,4x7fD,4x7fC,0.27320414872123594,0.15656760595033525
249,4x7fD,4x7fC,0.2732041180412346,0.15656790138360815
250,5ayuH,1c08B,0.39108503432550495,0.19776265667085932
250,5ayuH,3d9aH,0.32951778047905705,0.20133595595896125
250,5ayuH,2dqjH,0.2790376253618385,0.19744356776143346
250,5ayuH,3hfmH,1.4689618627455052,0.7758819844807344
250,1c08B,3d9aH,0.2849881578168543,0.14875891793599266
250,1c08B,2dqjH,0.20842460728996454,0.07303583942027721
250,1c08B,3hfmH,1.602961845349613,0.7385817981730253
250,3d9aH,2dqjH,0.24734760073581974,0.1432997476244436
250,3d9aH,3hfmH,1.64396077679393,0.7703357621999067
250,2dqjH,3hfmH,1.4796714145386287,0.7353812610289133
251,4krmF,4krmB,0.29131656166507397,0.12308223490852525
251,4krmF,4krmD,0.289099829428511,0.12581936665927496
251,4krmF,4krmJ,0.22670596611845034,0.1862504517986064
251,4krmF,4krmH,0.28356489554913694,0.1131359476605692
251,4krmF,4krmL,0.3834625340196445,0.15534613292544894
251,4krmF,4krlB,0.259503820613067,0.19244017527746105
251,4krmF,4krmB,0.2913151326278454,0.12308246706096986
251,4krmF,4krmD,0.28909962647666937,0.12581935969986036
251,4krmF,4krmJ,0.2267061016845155,0.1862498404859787
251,4krmF,4krmH,0.2835670237912893,0.11313510305444975
251,4krmF,4krmL,0.38346024615993307,0.15534556081746587
251,4krmF,4krlB,0.2595039175122369,0.19244001878335487
251,4krmB,4krmD,0.2662673679080088,0.10086951848852688
251,4krmB,4krmJ,0.16999596591854282,0.10507410147463556
251,4krmB,4krmH,0.4168441876100925,0.12125530610954866
251,4krmB,4krmL,0.22930212875923994,0.10108653095054172
251,4krmB,4krlB,0.37973911146547,0.11187000729861207
251,4krmD,4krmJ,0.21957513041453855,0.08422112294726138
251,4krmD,4krmH,0.4828310324065732,0.0895880064425704
251,4krmD,4krmL,0.26022407403701103,0.09909415638223512
251,4krmD,4krlB,0.2362759390661577,0.1157205648033462
251,4krmJ,4krmH,0.3671852882805626,0.1384086451982927
251,4krmJ,4krmL,0.23235232650997034,0.10729802186787292
251,4krmJ,4krlB,0.2871521217287317,0.08623918997384646
251,4krmH,4krmL,0.5433979053671582,0.15632159907745705
251,4krmH,4krlB,0.3936791566287744,0.13901224801835818
251,4krmL,4krlB,0.39616008236981226,0.1149673058759992
252,4zs6C,4zs6H,0.5440915662745672,0.17632802246320792
253,3rifH,3rifF,0.013540707898223215,0.007845963962688746
253,3rifH,3rifI,0.011854125565234037,0.009115269685805337
253,3rifH,3rifJ,0.011214268411311392,0.006377979418475689
253,3rifH,3rifG,0.01162116201965731,0.006872414292523932
253,3rifH,4tnwI,0.287523758855026,0.1529769837298886
253,3rifH,4tnwF,0.2805909441830913,0.1491568859463299
253,3rifH,4tnwG,0.32028787797405994,0.14876197923266032
253,3rifH,4tnwW,0.3710111726938325,0.17190423950441505
253,3rifH,4tnwY,0.3121983502767793,0.15083056441350062
253,3rifH,4tnwV,0.2975556639178731,0.142621459014298
253,3rifH,4tnwX,0.2814175980613424,0.1425535505462993
253,3rifH,4tnwU,0.292171614515977,0.17322073900928292
253,3rifH,4tnwH,0.31858955440405906,0.14763512965079106
253,3rifH,4tnwJ,0.3736510601862121,0.14885888342342354
253,3rifH,4tnvW,0.5021564353920214,0.13932851707830002
253,3rifH,4tnvG,0.4866257641480328,0.16371228431379858
253,3rifH,4tnvI,0.46127474295923404,0.16864509515142814
253,3rifH,4tnvJ,0.5155687518217652,0.16817320356171414
253,3rifH,4tnvF,0.4625827151513554,0.1641560793482824
253,3rifH,4tnvX,0.4536247950017597,0.14092807043773606
253,3rifH,4tnvV,0.4532142090950347,0.1586414258351077
253,3rifH,4tnvY,0.4547872718989544,0.15859469642951496
253,3rifH,4tnvH,0.4292889003342722,0.15217002383144929
253,3rifH,4tnvU,0.5004372621909442,0.16487458348898695
253,3rifH,3ri5I,0.18418302472308148,0.07083194888953648
253,3rifH,3ri5H,0.1897420940674593,0.07212799709985472
253,3rifH,3ri5J,0.18628900585145705,0.07064687078044833
253,3rifH,3ri5F,0.18186985441184755,0.06695058709729275
253,3rifH,3ri5G,0.18560381316882,0.06930224662677324
253,3rifH,3rhwF,0.13977457232166784,0.05186125427078304
253,3rifH,3rhwI,0.13972256100443473,0.05107387831917692
253,3rifH,3rhwJ,0.14292274266395918,0.055999592630351466
253,3rifH,3rhwG,0.14609673708651585,0.0529009417964728
253,3rifH,3rhwH,0.1513673551620047,0.054503996162986366
253,3rifH,3riaI,0.14057482877449445,0.050748619598613307
253,3rifH,3riaH,0.153118848555457,0.054152909523366495
253,3rifH,3riaG,0.14645064442427436,0.05284116917314545
253,3rifH,3riaF,0.14093559456275193,0.05132942315225554
253,3rifH,3riaJ,0.14422273894338855,0.055782238777580415
253,3rifF,3rifI,0.015356376440078747,0.007447282662329798
253,3rifF,3rifJ,0.01200504957387923,0.007273637751238195
253,3rifF,3rifG,0.011895517807628582,0.00858017553158931
253,3rifF,4tnwI,0.2919241401712297,0.1525930259667928
253,3rifF,4tnwF,0.2834397347014128,0.14873760486005294
253,3rifF,4tnwG,0.32335606669401545,0.1489256122118788
253,3rifF,4tnwW,0.37564732887465135,0.17134182381614166
253,3rifF,4tnwY,0.31575398854547704,0.15076917536293774
253,3rifF,4tnwV,0.2995421443593719,0.14304817288267416
253,3rifF,4tnwX,0.28448479780692765,0.1417345984377888
253,3rifF,4tnwU,0.29568846967353096,0.17267970970904062
253,3rifF,4tnwH,0.32213524001457694,0.1479867039963025
253,3rifF,4tnwJ,0.3753080741707128,0.14837126381703875
253,3rifF,4tnvW,0.5084852384137879,0.1397912039570383
253,3rifF,4tnvG,0.4931247733300562,0.16519907848737306
253,3rifF,4tnvI,0.4676225932685694,0.1703696863603119
253,3rifF,4tnvJ,0.5228354493238605,0.16883366818010578
253,3rifF,4tnvF,0.4688143447582351,0.16492468377232358
253,3rifF,4tnvX,0.45972011117252,0.14168314468913276
253,3rifF,4tnvV,0.4595996871619741,0.1594143135021299
253,3rifF,4tnvY,0.4611228069300837,0.15955542359915453
253,3rifF,4tnvH,0.4353035644934116,0.1540039363322635
253,3rifF,4tnvU,0.5071062679075108,0.16595043988265826
253,3rifF,3ri5I,0.19145057369382465,0.07255459744664723
253,3rifF,3ri5H,0.1972869375254399,0.07417404250674461
253,3rifF,3ri5J,0.19345154877259224,0.07248795592989606
253,3rifF,3ri5F,0.18901205582003,0.0687888334122018
253,3rifF,3ri5G,0.19271688936330286,0.07116451094819484
253,3rifF,3rhwF,0.14672799832321098,0.051997699964845406
253,3rifF,3rhwI,0.14695849461304855,0.05161849552935136
253,3rifF,3rhwJ,0.1500107174635731,0.05650330405114889
253,3rifF,3rhwG,0.15352288913284304,0.05346281104751524
253,3rifF,3rhwH,0.15872537982847612,0.055364700627115945
253,3rifF,3riaI,0.14783838577462755,0.0513438916637763
253,3rifF,3riaH,0.16041220007495105,0.05510170148945009
253,3rifF,3riaG,0.15385312843445947,0.053415497783844884
253,3rifF,3riaF,0.1478758526178514,0.05151498771947828
253,3rifF,3riaJ,0.15126349219771176,0.056338255515362826
253,3rifI,3rifJ,0.012770049793307977,0.0096233058660655
253,3rifI,3rifG,0.012346006774030973,0.007525705388398117
253,3rifI,4tnwI,0.2875090172638921,0.15111818906683572
253,3rifI,4tnwF,0.281892222060215,0.14738242066301266
253,3rifI,4tnwG,0.3213294215492674,0.1479029778027978
253,3rifI,4tnwW,0.3695135805934092,0.1702866539638522
253,3rifI,4tnwY,0.3121512195194423,0.14941398069493406
253,3rifI,4tnwV,0.2983025622759589,0.14308444283447014
253,3rifI,4tnwX,0.2808080419389877,0.14056187057291292
253,3rifI,4tnwU,0.2908974574023748,0.17110017907338035
253,3rifI,4tnwH,0.3176383999426605,0.14670028364616006
253,3rifI,4tnwJ,0.3723595613763517,0.14701795693125255
253,3rifI,4tnvW,0.5006435469788587,0.13799100780721968
253,3rifI,4tnvG,0.4849891614440242,0.16375733899976105
253,3rifI,4tnvI,0.4598263586179479,0.16935329091600956
253,3rifI,4tnvJ,0.5141707633899639,0.16739826337183022
253,3rifI,4tnvF,0.4612234004809954,0.16342154184552324
253,3rifI,4tnvX,0.4522225914410339,0.1398337688276663
253,3rifI,4tnvV,0.4519203714884428,0.15780698407992486
253,3rifI,4tnvY,0.4537842903500338,0.1580668574490607
253,3rifI,4tnvH,0.4283805956081285,0.15383100291300725
253,3rifI,4tnvU,0.499709551612711,0.16435425942137213
253,3rifI,3ri5I,0.18046222959852112,0.0733545719850784
253,3rifI,3ri5H,0.1861222055981497,0.0747850742498029
253,3rifI,3ri5J,0.18269958524130345,0.07338153816136793
253,3rifI,3ri5F,0.1781396803327704,0.06971834857995349
253,3rifI,3ri5G,0.18201680607035528,0.07194087744405628
253,3rifI,3rhwF,0.13881857258461308,0.05482910877512583
253,3rifI,3rhwI,0.13874391746237233,0.054322283794745886
253,3rifI,3rhwJ,0.1417475933944171,0.05926902385079559
253,3rifI,3rhwG,0.1449121453317114,0.05597785166848678
253,3rifI,3rhwH,0.14993376666571565,0.057900531847859975
253,3rifI,3riaI,0.13938750718752782,0.054040749664936036
253,3rifI,3riaH,0.15146372239455905,0.05762504988865709
253,3rifI,3riaG,0.14507612896441271,0.055900157388198035
253,3rifI,3riaF,0.13972375079347504,0.05431574378017224
253,3rifI,3riaJ,0.14279797665373184,0.0590751316619765
253,3rifJ,3rifG,0.00962215059708688,0.0084574964448714
253,3rifJ,4tnwI,0.2877834154089605,0.15317104811972584
253,3rifJ,4tnwF,0.2811133231419617,0.14896611632341353
253,3rifJ,4tnwG,0.31999752212287763,0.14855265869528098
253,3rifJ,4tnwW,0.3707262980591393,0.1717392768492144
253,3rifJ,4tnwY,0.31181255664354685,0.15104703879411882
253,3rifJ,4tnwV,0.2950887839321506,0.1426769514267015
253,3rifJ,4tnwX,0.2794180853794209,0.14214280363612508
253,3rifJ,4tnwU,0.290265726857964,0.1736839990805036
253,3rifJ,4tnwH,0.3161216621596035,0.14716701407968594
253,3rifJ,4tnwJ,0.3698472571116048,0.14832891795606465
253,3rifJ,4tnvW,0.5048716855621534,0.13918147712261555
253,3rifJ,4tnvG,0.4882626720708936,0.1643965740308547
253,3rifJ,4tnvI,0.4631991987597621,0.16941449023235186
253,3rifJ,4tnvJ,0.5184165856900887,0.1690919830133186
253,3rifJ,4tnvF,0.465449563521286,0.16506921864557664
253,3rifJ,4tnvX,0.4560116864011935,0.14094778201011288
253,3rifJ,4tnvV,0.4555933168564751,0.15963050791771452
253,3rifJ,4tnvY,0.4577346426342378,0.15894493986629632
